TV_Ad_Spend,Radio_Ad_Spend,Newspaper_Ad_Spend,Product_Price,Sales
118.61663446573512,9.557231924576467,64.9191013231202,7.325677452587346,16.07499187998184
285.7071488588757,97.27950963324815,10.245716569514785,28.91095842056666,23.6556636212606
222.27824312530748,50.58161725606737,17.83961398127215,29.328580472454792,18.799257818785424
183.6109604171406,78.7427502188819,90.05831047565377,33.6843455674193,19.30590488527607
55.245405728306594,136.5971387192835,61.430047846639816,37.67411001751977,16.662193613855674
55.23841089749877,41.147373226586865,2.9013110584297053,48.91334357581406,5.6066686467564315
26.844247528777842,64.50552384016632,11.944211200871147,28.23351567355379,8.706007855915438
261.19108227473123,114.55491508874206,67.02317337258947,19.533041282356066,27.996335027490304
184.32335340553055,38.17573399628526,2.4960352169294313,40.78337876459167,11.273531215767562
215.34104756085318,16.162086925174982,17.75918903891487,17.187451306793342,20.07479544505309
15.969503345782709,47.01396067249637,55.77591135792544,24.753713931753623,6.833082712506132
291.2738571269783,28.37708665183064,69.80572937388393,8.530537160401968,21.060887155316756
251.4083658321223,139.8061595896731,65.89220343125484,6.1407834536955885,31.694681001764003
71.57834209670008,122.17745503684046,23.97839232713486,48.31917866050663,14.841882172374442
62.729240490059176,96.8435446940114,71.79356369205851,42.61910542304926,14.773581792565484
63.18730785749581,131.36178557721905,25.250410574686406,36.31883927421641,15.9895138973745
98.23025045826594,121.5324511503716,33.889170419608234,23.402882498642146,17.409569124665595
162.17936517334897,32.0526585384752,75.15615770156637,12.798244403188061,15.284567481132898
135.26405540621357,134.42105478104676,65.66402410662704,12.039666920198872,22.746879993616602
94.45645065743216,83.20462507776935,85.22389422842944,16.26093041740679,15.97568559268774
187.43733946949004,122.07882249878907,66.44606344543365,29.71519991177542,24.553946561865043
50.45321958909213,134.9332384889065,57.694243126876216,37.156816521502805,15.265960983598555
94.72194807521326,51.11050387092026,11.180127247153063,34.70888195229791,8.63915517579639
116.24493455517059,20.95752905651313,38.03614869982449,17.59702536256743,11.3982454901447
142.26029542294043,38.05059856858154,27.989832032809094,47.96893762984374,11.925119097826968
237.70102880397394,66.93062935080717,25.910985051150192,38.20536125130958,17.6586496660623
67.90539682592433,123.6121410587615,97.35503436573967,29.945932363013032,16.303287062604944
159.12798713994738,129.8059345721698,40.52357701734252,32.527433580545846,20.898388922672197
181.8002249699923,6.0080589270226525,89.4205624073571,23.882002809250547,16.189130730977876
23.47061968879934,79.05835887374703,63.85158534773176,16.147894527552086,11.633003716014063
186.18800705141712,65.52459545657295,79.89150774708155,21.01877053930677,19.0478286792469
59.451995869314544,37.20563251825589,51.258435124308825,39.10307497089661,9.181123852341605
28.86496196573106,22.380478263384006,58.53658069338319,5.647706988339014,6.890405422630213
285.17680580346666,53.954199853526056,50.26673399424866,10.223268822811232,21.209049208655866
290.03328959162224,141.72190706731527,21.13381280420836,7.070118890978874,28.123650154858755
244.43523095377373,51.864425143009505,72.80030729562752,6.8327961043536565,22.654109685665393
98.3379930602775,80.22464015278808,29.51569151920387,43.495726280495326,12.985494627623673
38.32491306185132,106.93774903980079,4.382964710282476,36.664603672101066,13.86145874097892
208.4275776885255,57.726292344997624,65.25628499890244,26.337822308929635,21.154007764043282
137.64422318448436,145.9084019945393,19.356846581890796,9.402537229295067,21.60994237926124
45.39108810498586,144.55485776660612,94.1649412665856,27.122714380257456,18.404688245744023
153.60130393226837,41.5084328946778,95.48500054625356,26.306229685125455,14.769373823302844
19.972671123413335,77.1010333543959,91.65671024160396,12.794084145950684,13.74553961406269
273.7029166028468,48.627354923431604,38.27555262503355,24.523324215708787,20.59043308037274
85.0461946640049,46.3018716847328,3.514748419829008,22.932713047881805,10.9861965038127
202.13146246265478,10.348607366407254,92.9752191335971,32.71325441234974,14.624197075785514
100.39621206592918,93.38682842708505,43.9620465350968,33.579214289043975,15.996142054174232
160.81972614156513,77.88845836818491,96.73217226627962,7.038680439742003,24.72407506553334
168.5459810095511,12.464418931248456,96.43475775474678,21.857567658191204,15.753921623121983
63.60779210240284,45.40373731430866,85.59492663580129,33.16369620714064,12.269502106037617
291.17954205172197,136.6985534651648,30.855991422819397,27.641131636103946,28.97829032187224
234.78851877472323,39.736474146711004,39.73957740298867,43.542042853474506,15.953916996006356
282.45469305361485,26.009756453227347,85.41139380865198,34.64121342285253,21.343936978088315
269.49993162401813,75.97065024024664,33.05835650531521,12.332049218664336,23.907256237927935
183.3909938552147,147.9193158460371,18.610289175237064,8.175593633019343,24.646106202788545
277.3435281567039,40.09801436916756,56.56652372091831,33.9088675192842,18.999792042874304
35.66282559505665,102.45965437385239,93.74316786775654,6.193008974372981,17.13476325171335
66.8350301015521,115.43484422266405,70.21092007414735,31.35990115730585,17.0906338703903
23.11591378405604,39.457443878897955,57.865994668757764,47.31036086412309,9.403707676653745
104.34579592134666,110.59137054871964,11.523296389535316,30.896338004414552,17.24852544178808
122.71641400994979,58.328554244291716,62.270708216518635,22.467646679293487,19.76924807335242
88.69121921442981,96.68434543606902,99.0252773102178,33.947969829905894,15.233984124888345
250.3338776540595,96.86180806032974,15.728233493179355,25.62138007211825,24.108653052882765
113.45846474114089,82.68732919083998,52.7963059316462,29.552755519217072,15.984296977236689
91.47100780934042,18.092016657889204,87.98256104893963,47.36591639494363,14.002308225417831
167.38186411589206,126.11886186043951,74.59532453991204,22.37461870103484,21.327168076808068
50.86802524268117,51.5131094209017,70.30754261753626,48.25357537207614,7.456819404729462
242.6371244186715,32.04518400797886,70.8434402307367,45.74077888802287,16.435893531031237
31.61968666713354,10.912395525440768,37.23013281953601,13.81060106551834,3.2052057777475236
296.19721161415004,90.67947676229507,30.77200073792035,8.121258539382445,25.524668086285207
233.95098309603065,103.24683246713094,81.31739323689433,9.535010061984199,24.705756827670662
67.62754764491,7.4052351945391415,81.39111267855971,5.819982154319738,11.87417771052607
11.601413965844696,79.25349345339575,86.97308722085016,9.249933234016778,14.365257357016585
246.48381425190192,37.841887403701,91.49757415053419,35.73530480373606,23.811836994933703
214.98862971580897,98.55005460937024,52.1115550883719,8.203489180710305,25.812896270282316
221.4120787318863,30.28313220572376,51.14859687934556,19.35390336321926,17.14716941852207
233.66840053892426,105.18597202485756,80.23292753874397,43.019388993625455,21.156986928176735
31.472949002886203,61.07662521357793,65.69646521622099,6.047237108112164,13.8559844559454
113.95506127783905,140.8258483668265,70.79275397125492,41.65108171650211,16.58169802272851
43.60202726228762,24.940536901169022,79.9876816047379,17.683464864802996,14.020017255614137
260.2999935039221,54.45462090228748,89.2205234981215,10.317417242974532,26.72278259542621
190.7564567799918,21.453660579885415,35.12352537145051,36.353172441386775,12.870851546101502
105.96042720726827,139.0805746503916,38.80712935871451,33.302428105094776,14.829434891548175
28.431921582946853,132.21420624024225,11.210230104405163,44.48624060871738,14.384120407599593
100.18487329754204,42.40153601869756,58.67145381762505,38.07819697117486,11.287309951268213
104.30316338775664,100.69768667495596,5.522342832080724,41.156641867318186,15.844858387133081
221.5857917180386,123.49721902917629,47.6286057769811,17.69155576570879,21.671228254863905
194.8916666930118,85.50411768192204,55.17917420134251,12.984779470087528,20.43981054752254
267.2916953471347,81.79933386162094,30.08104270857187,38.77766382383862,21.426500863065577
146.9423282969653,40.06858218056549,59.90165953576305,41.30756326702688,13.511188409745166
44.682331322107494,18.499901331855384,4.989024494026844,49.5727313900303,2.871266557134808
216.84098829466856,135.09628490323237,5.660122497423012,23.567795461014192,24.4141145764502
230.62766409890025,135.56061828868292,82.61485494464651,21.740813860675242,25.015898438105964
172.7703872951539,96.79971130462386,37.29868285830376,39.938583233389856,17.627829177031945
233.58048218682268,54.1593197020616,14.451930239884708,20.336159311385803,19.255229030366053
153.2007229456733,55.63538831883583,53.17983948537083,46.88407965216041,15.022176611918464
161.59252052077827,110.26357343618471,77.45936820366386,43.62857383293553,20.956823267602623
133.9868953239794,135.0809876931237,23.150460694690633,24.304731231875827,17.401275025641937
17.371546755787605,133.627531518442,63.043266630262025,38.78919805061738,10.797087062757821
41.28851382805829,118.08195414935545,10.364051569389265,38.95442933381071,14.404635255049314
